Date,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DHL.DE,DTE.DE,DTG.DE,ENR.DE,EOAN.DE,FME.DE,FRE.DE,HEN3.DE,HNR1.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,P911.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,WCH.DE,ZAL.DE
2021-07-19,575105,228631,1601686,4385855,3755161,212604,1660061,271637,6696745,526252,451263,13147292,2707118.0,13197311,,3562675.0,7637006,444528,1026441,376056,192735,7347119,4067435,344111,277332,815021,,468130,480557,165490,7094083,2511736,622280.0,2075326,52708,169476,1961099,1767611,153411,556143
2021-07-20,412825,131294,913141,2839162,2647199,332682,1212228,338490,4695230,403596,328991,9533118,2192510.0,8960821,,3078424.0,5054515,385289,1109298,414174,186638,4127083,3350883,312761,170768,597889,,487338,578483,214073,3895426,2334814,513206.0,1235949,60860,211379,1233299,1112940,82680,813810
2021-07-21,449568,91221,1246530,2875831,2264485,136830,1134607,368182,4143493,486692,292016,12853777,1707208.0,7491821,,2556870.0,5873724,515342,930320,354480,133964,4075117,4678216,325973,156719,657844,,438600,506715,277810,2730424,5332871,681853.0,1312139,83668,154698,1410170,1127166,66117,1838709
2021-07-22,251865,81734,589094,1271208,1555488,206433,710635,315362,4789499,490479,346448,7669098,1196525.0,8067975,,1987790.0,5590501,349833,1057644,360385,71400,3969676,2923648,240854,124458,249359,,326659,573849,97931,2219175,2462144,435597.0,1486985,60136,191970,1502558,806131,44553,557377
2021-07-23,309925,148557,621651,1486785,1734624,209451,811596,190113,3468528,690821,399902,6197526,1796964.0,6462014,,1792067.0,6238689,410872,715315,480832,53596,3456547,5627327,344260,135474,242583,,361439,464634,143203,2906668,2471929,499702.0,1103431,41829,124727,2986685,1089503,62465,444156
2021-07-26,312113,85713,475414,1324409,1494920,144573,839394,205218,3982290,444250,235437,5411904,1295907.0,4415202,,1460084.0,3329268,355071,458025,293990,56084,2373347,2823587,206250,101931,241186,,899175,437179,97092,2410697,1433898,551787.0,697210,52964,112977,2225004,715511,37985,414169
2021-07-27,365207,61597,494611,1513181,2741719,269056,1037576,208752,6262184,373091,310472,7359198,2197901.0,6127064,,1278056.0,3169058,530910,835774,405892,88644,3015539,2845684,171323,117772,273795,,442148,423667,82125,1398982,2046209,621962.0,1011298,36744,169611,1348647,904664,44190,593585
2021-07-28,323602,117103,494916,3490729,2267336,192361,595391,160800,4807823,288296,1135479,17217694,1899456.0,5221055,,1583837.0,4438896,300859,1125335,294713,60623,3588155,1960085,222477,151694,199530,,320013,275070,96932,1367855,1633467,712829.0,965513,30473,170178,1675438,716698,37585,466314
2021-07-29,304494,240233,491856,1871530,3942167,173451,677615,282867,4945711,316644,448848,12214302,1948129.0,5385808,,1287198.0,3984401,474091,816823,281028,93938,4333300,3186973,237177,156355,220380,,453217,320901,125725,1972295,1500665,810466.0,843548,31031,151702,988868,1260668,63641,491258
2021-07-30,490307,139047,768165,2677146,2977898,367707,1096073,271731,4708995,341306,501667,7536586,4216655.0,9139254,,1948705.0,5298449,1609683,2310315,313570,135300,3990289,3331215,180640,157581,301126,,343881,677946,89252,3210594,1969600,791493.0,1549953,50905,250709,1565783,966219,57512,867332
2021-08-02,408387,90323,5205191,2023831,1800973,262211,1046991,246654,5246905,281521,396323,6881800,1944487.0,8180575,,1992769.0,3999737,944422,1446586,211305,79485,4778021,2728019,209720,127829,292600,,395197,432902,100928,1467681,1303217,716010.0,1393762,35906,140676,1766784,799631,63463,590520
2021-08-03,482689,131004,2073588,2177323,2388143,262456,2859568,327164,5304475,275480,362679,6250641,1607338.0,4266686,,1456635.0,5042956,722891,1536067,241251,130022,7873359,2069037,219526,125562,512750,,357458,514070,153866,1673378,1416262,687828.0,831225,42965,220356,1187627,642482,52789,600662
2021-08-04,891268,94088,1835721,1647430,2505219,310393,1556191,301761,18209417,374399,357286,6161044,1390132.0,5423211,,2691463.0,9538135,393314,1000084,452257,88396,6575179,2209851,230154,110006,286794,,316025,385187,120500,1885503,1584403,677689.0,1448707,48765,213362,1301814,712602,146555,472810
2021-08-05,947341,85791,1213046,1937663,15176323,521811,1490844,189728,7605507,836421,289859,6496722,1857721.0,3718272,,1726836.0,5278456,454187,832873,764579,135420,5957723,2020044,563632,117830,433289,,302961,495742,191705,2591164,1624362,594628.0,1733228,55145,370805,1137538,653051,118491,2005510
2021-08-06,583472,73236,1473919,1293297,6781173,208542,1009130,164250,8117206,408829,328079,8765173,2143707.0,4771364,,1830874.0,5119512,322327,495221,346631,116907,4577269,2009769,502569,103618,345849,,369012,304929,144084,2544451,1218718,439284.0,1132432,34324,281918,1382062,595468,81395,728588
2021-08-09,384537,74720,790348,1096326,2876188,467811,824264,230923,6089413,287065,244714,6774371,1320244.0,4021429,,1686532.0,5488115,742201,625526,263328,72569,2955382,2253593,229152,144829,251442,,293111,259035,112682,2434926,1165047,404373.0,695242,29427,150173,901154,513688,64087,472011
2021-08-10,373833,102278,621341,1300082,3400191,214380,646912,293608,4538478,321932,201500,5201392,1333573.0,4011561,,1456794.0,5148251,418596,520132,332283,62511,3202098,1566928,343047,140775,344285,,325484,268139,103168,1806110,1113410,449947.0,637083,33922,182964,873229,516369,53318,411025
2021-08-11,419940,60419,723301,1807566,2720152,195513,763165,334311,4502277,301131,313028,8838849,1542881.0,5869791,,1936811.0,6406256,566929,593535,315212,77941,3352228,2025237,277124,197521,440500,,210567,307247,80887,1398767,1445962,291650.0,780929,34199,140990,976333,644887,48811,494288
2021-08-12,539373,46458,740297,2088412,2894116,124364,971005,223019,5276607,241988,362211,6408663,2042598.0,13209114,,1195417.0,4621905,414036,775967,931623,91560,2997484,2323510,305875,103519,441320,,338614,308129,124109,2167911,1512253,405098.0,1173231,23409,223432,1180934,678240,59685,499029
2021-08-13,639851,44776,615456,1699808,2526703,135453,703805,162071,4207532,310725,219610,5338983,1324959.0,6203694,,1401676.0,4361552,328159,822913,629608,89422,2354633,1598599,314740,94967,376344,,293112,195999,102162,2014397,1152899,269647.0,893991,18219,131963,1217924,659112,41268,559355
2021-08-16,360842,50092,613408,1851874,2118188,156352,849241,152029,6230464,272719,259718,6134001,1696981.0,8491250,,1192560.0,5457092,295629,847724,689421,85771,2259723,2181997,315351,103691,306798,,328104,350258,83232,2049517,1185314,329448.0,865149,28759,124998,1197747,835295,44321,310321
2021-08-17,275059,124040,863447,1464551,1841355,251082,1033666,154786,5481028,399729,247132,7199752,1668819.0,8154614,,1284223.0,5530476,347070,781464,927826,72767,3014429,2568863,314760,77137,332515,,499295,375984,64972,1800422,1522253,385979.0,795439,35196,130706,969036,733392,60906,412175
2021-08-18,396460,70452,837334,1375275,1975820,183426,1366350,203068,4606310,274454,381686,4091441,2873368.0,6849642,,1429349.0,6305896,271971,859626,607705,79246,2662105,2943011,324365,80402,313513,,663845,320974,98045,2383943,1194331,449870.0,872901,37434,120478,1297928,1325533,120861,485867
2021-08-19,563314,178511,972872,4719089,2457124,236416,1743934,318045,4748778,468638,521403,8265991,2391976.0,9772510,,1463968.0,7368657,479796,1007328,531192,82799,5481175,3930087,371937,125223,415283,,541184,406294,143429,3746270,1773882,932796.0,1235186,56216,139549,1269053,1197275,124272,488146
2021-08-20,413174,65367,732482,4242856,2566851,131868,1731505,114500,6142638,319383,286214,6319613,1508114.0,6270847,,1041453.0,5262428,306147,776623,355032,72663,4019961,2710244,321210,127658,324588,,461757,236380,78894,3755257,1172691,647232.0,1115231,50664,110835,1124807,1161894,54012,348851
2021-08-23,324089,74044,576945,1914354,1569913,116288,1640966,167604,4947253,373743,192284,4745044,1368073.0,4346660,,1542572.0,6507908,259056,485859,368917,46014,2296920,2649217,302504,112364,206495,,379537,292248,115196,2363067,1012707,451855.0,717459,33534,104827,1167717,646747,64852,369436
2021-08-24,266964,65917,573992,2512069,1653859,158314,1257941,120925,5215613,248761,255669,4969739,1056728.0,5645615,,1490970.0,8164683,280457,412114,322600,72348,3025896,2442814,314032,130818,156388,,415744,285842,172277,2012217,885275,319775.0,743225,27314,105355,1005783,786125,117795,299905
2021-08-25,315840,203536,488980,1254464,1603747,195080,812763,165573,5123342,205514,231262,5139180,1350065.0,4178896,,1735426.0,3910040,434573,777895,316888,63975,2916009,2219826,195516,179271,187908,,320632,242257,82811,1418970,834928,555378.0,658822,30433,147140,1188644,559333,114204,350464
2021-08-26,351039,48905,739191,1404408,1960640,155905,1194444,181275,3288452,280297,188410,8828675,1309666.0,4265841,,1155925.0,4615852,437932,645038,422782,48467,2526389,1839595,278716,130096,174843,,245214,385316,102862,1552572,1110818,552467.0,900518,46901,135725,1106401,621505,66915,228805
2021-08-27,247385,52987,569990,1215087,1068979,190137,743213,165339,2487835,260714,196512,6693828,1128005.0,3115172,,1446988.0,3696065,350921,525435,378329,41153,2637907,1469640,209965,157311,180075,,260080,369287,113846,1062092,986245,330865.0,810178,35265,293892,935506,458406,77421,280262
2021-08-30,276156,57100,475050,1263113,1088525,127051,1169183,158709,2472595,167074,198948,4527542,1002342.0,3025744,,1103759.0,2235051,303446,536701,277963,47041,2659332,1655412,140908,52933,202467,,325058,196581,130582,1065145,874691,345608.0,576943,24034,114366,549624,305524,42945,240483
2021-08-31,694581,96389,1245758,3787461,2858423,250988,2253954,334168,6737651,478160,561305,7683284,4690954.0,13886491,,1996378.0,7251472,524856,1495873,580437,156194,5783668,3451643,522747,224783,469239,,560408,645868,148940,2491241,2579532,1647385.0,1935027,77869,334774,2657110,844760,96166,994193
2021-09-01,499932,152295,925196,3732846,2621340,160391,1310032,230995,8375499,582052,308423,8028359,2544765.0,7961656,,1644608.0,6292194,441973,767551,382261,138662,3510833,1953107,261181,204318,261871,,279415,466619,156584,1714069,1500118,654953.0,1185320,52704,284998,1609825,664934,62436,339681
2021-09-02,264864,63571,794700,1693540,1379207,186319,808924,187137,5005796,305062,232845,5057896,1978411.0,4090215,,1590782.0,3646044,442725,748256,484092,67368,3154012,2276351,279831,100772,230579,,442393,294026,85259,1183772,1178571,483020.0,949822,38626,234100,1320346,687429,88843,487772
2021-09-03,413801,117054,688291,1880540,1854833,167522,1009621,213957,7069978,284429,229628,5587385,1581458.0,5976893,,1528769.0,3971285,282357,743858,474792,117759,2701838,2062360,205870,154747,244434,,439368,318514,101504,1478055,1184794,583666.0,1440430,37899,192883,1720447,566843,67719,315540
2021-09-06,200757,137828,650617,1531291,1192043,147867,588953,243093,4150947,361136,156673,6424293,1326057.0,3067427,,1092947.0,2902184,164241,563970,240869,85423,1841295,2398664,180079,97408,265349,,402018,447979,134094,1240656,882994,421550.0,1250348,30025,205758,1632954,446084,78625,293261
2021-09-07,280461,142119,618194,1450674,1581965,191218,1024387,211589,9618962,330590,273093,6205259,1318947.0,11395385,,1641138.0,4581716,298727,743205,361710,126538,2148742,2132096,254861,129448,237246,,288335,341448,127659,1629606,1093209,333714.0,1212642,28083,301286,1307823,591998,69630,329037
2021-09-08,409351,112014,978114,2737824,3274794,231776,1368573,227923,6940233,462378,365587,7894023,2551250.0,9394629,,6081550.0,4723174,358195,950642,445930,146735,3175172,3945920,289503,200187,270408,,478526,335531,192365,1709743,2228049,886969.0,2089428,40728,408524,2297055,1393820,78587,487759
2021-09-09,354343,107624,1138066,2620023,4477229,293507,1268472,205546,5731200,631437,226081,6868521,2037813.0,6690881,,2778164.0,5157775,382195,935456,893671,140689,2902938,3170969,411632,279649,356463,,343915,355100,214455,2063289,1450761,539498.0,1421489,37758,236441,1609241,891759,77184,262847
2021-09-10,450396,155004,895585,1493458,2733363,181185,870239,255741,3935534,468242,247440,6873800,1669453.0,12900162,,2523257.0,3864344,986449,1817130,511200,215038,4939399,2724702,261225,128854,295587,,342624,357079,144309,1515274,1133270,589344.0,1334073,37475,212697,1428002,667590,87152,409590
2021-09-13,425301,119378,860227,2131987,1864109,200706,1523795,178426,4053822,704295,344036,7597262,1625606.0,7170322,,1753618.0,4528256,435137,1084691,374506,118869,3560367,4162981,253488,243926,209413,,318826,369995,114505,1980682,1269460,580142.0,1372412,89703,175675,1494589,645719,53853,822315
2021-09-14,508525,121302,1054612,1944671,1769140,207071,1221496,314289,4672309,556796,285821,7194384,2018152.0,6916830,,1534664.0,4135908,421844,1060467,436655,135264,3407245,3736886,479004,156050,256958,,295813,335107,103361,1998628,1524505,742239.0,1526494,45940,153612,1726548,595035,99481,385239
2021-09-15,835208,109433,1232759,2460130,2382083,195737,1726674,372161,5110109,667347,355414,6353279,2809650.0,9332839,,2128876.0,5449789,868327,1215698,434400,117817,4750999,3156383,286708,121758,257948,,331926,502312,129163,2991997,1885267,482040.0,1303028,55992,200284,1598820,682473,107168,467962
2021-09-16,443625,289067,1037740,2427116,1949028,224025,1368105,359356,3584681,1970056,324436,6523193,2341255.0,5432500,,1862392.0,7894572,463102,966151,513395,116860,3769926,2955286,353565,177204,240922,,434898,591285,147118,2439839,1511347,658778.0,1802623,71918,206136,1751509,849069,119987,845491
2021-09-17,1208464,6012371,2767644,7740627,5719644,1205604,3110288,2576152,22268486,1445032,1283666,18982897,7913540.0,19213953,,5185641.0,17574135,1321159,2647590,1288456,696968,8857609,7890973,910646,532318,961222,,2260038,2745039,554245,4241961,4934618,5186694.0,5281924,382210,1868566,5776408,2548512,213543,4025157
2021-09-20,764303,739418,1997772,6134904,3889600,346678,2263689,383318,18006160,1048018,604910,18307663,3099555.0,10135208,,2368986.0,7991624,613974,1218740,711502,202336,5375017,5583554,494722,335528,614715,,1208591,474885,187321,3137628,2468968,1046545.0,2219702,80156,481846,1736562,2420419,92968,793576
2021-09-21,554986,310806,1329050,3044255,2365800,381185,1281674,322904,8594848,566219,527537,8641167,3396588.0,7835795,,1593300.0,5863885,455173,1100567,696322,116800,3273840,3127718,293941,189357,344813,,579964,412926,115868,1649024,1851459,585862.0,1434648,42241,272234,1341023,1062608,92366,746196
2021-09-22,394626,185448,863476,2127372,2429591,210438,1232081,194845,4898577,458451,301350,7997731,5045053.0,4371091,,2007282.0,4968832,764672,969505,484351,67140,2491171,3347861,316863,122122,330849,,346513,418800,132386,1949116,1246282,578508.0,1318859,41615,175289,1612259,689561,81896,837545
2021-09-23,530122,286682,854490,2281284,1810831,157763,1331540,324735,6865516,1082957,284511,6943735,2786274.0,7946665,,2239365.0,4643416,515371,1106439,485260,70082,3419183,3250192,259745,152215,240688,,321967,360523,176480,1743175,1586842,469023.0,1262254,51721,171663,1235266,790011,80736,637108
2021-09-24,921126,241055,899016,1686863,1600822,154369,909760,325952,8331718,426244,259071,8388269,2658373.0,4931377,,2189259.0,4543525,409318,848422,429729,54989,2739422,3152656,371225,147674,181038,,310867,294911,154727,1464641,1514907,596060.0,1098121,44490,201052,1437594,543146,77177,573990
2021-09-27,556021,236038,994812,2587916,2450027,266822,1303448,313589,8770617,415086,268152,10702579,3868882.0,5014048,,1719328.0,4149812,393590,628714,538156,71853,3787641,4125421,419845,221083,244767,,374060,331551,152043,1610064,1471704,1030251.0,843673,61035,302722,3569471,879267,52399,716290
2021-09-28,1104101,328276,1300485,3525382,2788071,473564,1934260,399500,9227576,586387,411077,10523422,4623073.0,6772227,,2077793.0,5864768,517826,1043522,508996,83036,7229517,6220865,557552,191702,308836,,458691,447788,136433,2046927,2398108,1041133.0,1480411,96649,342844,2034150,1022076,91349,754985
2021-09-29,660964,294475,861749,2520325,2396947,281188,1600490,307574,6448959,416086,300038,6781772,3673507.0,6296631,,1604812.0,6516035,340659,577283,436438,80102,4087691,2698406,357420,124061,217860,,432243,349517,124048,1386797,1415918,1015377.0,1093244,54146,214216,1094239,1075025,137583,666462
2021-09-30,683762,329758,1252221,3206486,2635111,421752,1558858,410072,6263932,365683,412164,7523651,5469333.0,9989810,,1825496.0,7936038,443469,988925,485699,117812,4716203,3510584,496971,168599,276451,,310367,398758,208262,5046683,2184117,1011420.0,1614024,51833,303439,1784322,906018,175647,1403358
2021-10-01,530320,446478,1022275,3023397,2198348,319540,2064447,280489,6457182,447025,503649,8422255,4381228.0,5598305,,2399982.0,7489737,448092,962589,502750,76554,4289817,4364989,433023,138275,234022,,417628,620602,151966,2041118,1766822,1069719.0,2008389,109867,335236,1563695,910130,104138,831162
2021-10-04,733630,366948,888272,1764367,1721690,250873,966428,457271,5288661,418041,286277,6977645,2917287.0,4708908,,2598010.0,5393587,405765,637098,338787,86335,4508456,3119630,370678,185056,424948,,383237,591662,164294,2088721,1417453,802521.0,1157468,65809,213805,999955,684983,61810,754891
2021-10-05,547329,335029,871770,2398835,2251305,190762,942612,340234,7720013,418860,321951,9004704,2823137.0,5606271,,2656403.0,6660963,384296,904949,361725,94263,6669926,2591501,260746,102603,220926,,383883,588289,114608,2803706,2403919,580150.0,1096523,58197,187192,952282,543451,101466,626773
2021-10-06,673014,456685,1024146,4037481,3975407,276479,1710893,359110,11647338,524490,536497,10851967,2796451.0,27201255,,3347033.0,8067958,365265,1332633,570380,76634,6362839,4142643,368695,271046,296554,,725634,620399,192145,2398851,2851529,610941.0,1433257,65592,313902,1491300,1012196,105449,741157
2021-10-07,539431,254254,1077837,2862561,3067970,308517,1418603,212606,10904200,555286,367465,15275510,3903026.0,12183317,,2211456.0,6477555,348129,996838,438219,177301,5143780,4517811,337712,161987,256453,,507328,551637,213837,1905447,2055448,499762.0,1332132,58928,325605,1179975,1019493,89146,810670
2021-10-08,503258,258110,693738,1942204,1948067,205362,1213523,400163,6645220,575531,344933,7983614,3152319.0,7846841,,1991503.0,7382161,317477,1165927,245187,83378,2744520,5255271,193310,148449,208725,,401129,309554,163829,2736708,1554844,519453.0,989993,55619,190057,1906261,925132,73097,535903
2021-10-11,414851,208890,591468,1576288,3141349,149851,1598749,219144,6455363,388967,253955,8818043,2876590.0,7031556,,2586326.0,14626574,431122,971299,255484,75891,3127710,4688160,244018,183948,163840,,337759,265715,100909,3234564,1871141,409093.0,1120693,41136,228237,1860112,564142,56294,734661
2021-10-12,409230,249115,780292,2431901,2603595,163671,1304012,286277,6209242,371723,278358,6303353,2165256.0,11559070,,2000948.0,8231792,509334,766982,423885,66124,3520288,3397974,362951,268935,191905,,455022,532032,60896,2026240,1413405,466764.0,899223,58682,171165,1374140,779256,62498,938497
2021-10-13,538446,283395,953889,2169185,2863167,253980,1014845,299784,9063005,405677,298406,12191740,2359786.0,12562036,,1918884.0,7509546,403328,676114,506060,63478,3845352,3272879,326466,185848,257801,,957637,389621,123807,2253864,2810087,614197.0,951485,82489,209861,1225841,1280551,84127,769366
2021-10-14,803779,259683,720604,2216800,2595365,197033,831858,325198,5334886,283366,330683,7062033,2441706.0,10181989,,2144470.0,6816084,464605,1151412,431593,116731,3782548,3875226,250843,181001,200262,,306158,354979,120511,1711282,2315709,526062.0,1147512,55149,243353,1420266,739485,55173,904099
2021-10-15,897675,320029,1071015,2476482,2973506,202563,1307758,419443,6334454,365634,340796,9418037,2898432.0,9202391,,2986855.0,11294890,447684,763595,463828,49818,4287043,3223187,268173,324564,261036,,595891,391991,167385,5783083,2348754,449499.0,1515476,63313,225957,1840890,980498,152511,527734
2021-10-18,530549,191000,650354,2210466,2900402,188796,1022068,192500,5134027,417451,272110,6789564,1946416.0,6120739,,1256517.0,5029526,461759,895759,424753,87898,3055280,3159249,197815,207167,171445,,491785,314052,126208,1965945,1526983,447367.0,885917,41510,166430,1091318,957300,49310,351769
2021-10-19,449098,282998,492289,2017089,3984741,245464,1013245,199242,7181788,484632,255864,4951753,2797272.0,6478640,,1283951.0,5268476,335782,625214,481725,84935,3458559,2164070,238589,296043,593729,,335909,317896,81661,2055556,1373384,705420.0,836644,57323,144525,935415,897438,54580,534572
2021-10-20,467061,226797,721642,1951333,2975899,212178,1537684,232547,4738132,468737,669437,7833347,2305777.0,6545089,,1613205.0,5421549,369025,913048,445834,76936,3457413,3012913,332196,391018,315372,,516775,375379,129418,2058294,1507617,724847.0,1024016,81479,255593,872683,2066097,101597,465862
2021-10-21,600146,195183,624934,1900695,1970574,337145,996665,260661,4736693,351170,345938,10709243,1738999.0,6202597,,1126014.0,4351883,319700,1038333,468847,65040,3521327,2341119,391657,316096,247124,,801800,356393,113952,1486128,3399345,968077.0,1319336,79943,228106,945994,1981651,54776,587107
2021-10-22,508520,232297,619141,1820061,1491925,352886,971980,263720,4298344,824066,315616,7274947,2030278.0,7832020,,1366925.0,3608876,440759,732693,502641,99844,3931953,2162956,256402,147433,252838,,445423,253017,84603,2626237,2058572,395266.0,1290616,60372,194749,929760,1087852,59201,552747
2021-10-25,348879,348196,534315,2000692,2017128,183367,1491635,264944,5861903,627663,252041,7337308,1412966.0,8624215,,1506298.0,3795479,440424,1150056,598669,76506,2581996,3560301,240136,225861,187202,,860093,448019,117796,1629033,1803154,378960.0,944151,44737,230320,733745,1773805,65022,532089
2021-10-26,384030,293774,748563,2402234,1993027,202519,1190398,168073,5123703,521313,274127,9472890,3034126.0,6910156,,2197570.0,4039962,1241858,2776146,460508,101819,3154108,2595040,214636,235994,271940,,624782,339752,104539,2057844,1670242,595064.0,924302,55797,379146,1088187,1107804,56945,504629
2021-10-27,464781,178253,557944,4044880,1798749,450145,758432,232341,4883443,319780,292458,27512703,1837210.0,6366730,,1183037.0,5048730,672295,1598624,388674,128406,3844155,2858244,239031,135383,341304,,339102,574592,90772,2025101,1321884,674971.0,1009471,36533,336176,1017547,793633,73049,394426
2021-10-28,515450,270481,608179,3299884,1673032,2412857,865069,187240,7331646,283039,207064,13528597,1531161.0,9470774,,1820864.0,6382972,447237,1061274,230503,102687,4322540,2372841,208068,159716,223870,,617080,434373,327548,1459084,1431137,567012.0,1042999,31035,253038,1819753,1442631,119406,547781
2021-10-29,666506,232902,907630,3567852,3379273,673365,1452431,379275,5885538,340702,349746,9250019,2841424.0,14141243,,1971893.0,8711270,980732,1928450,533358,84846,4314578,5260178,256292,323346,361623,,427655,1518248,159065,2008145,2257379,1228199.0,1787891,32986,283504,2641407,1222250,63645,757187
2021-11-01,469451,205924,549184,1879961,2146690,384234,968616,163741,5417478,330229,279553,8728806,1470386.0,6964640,,1163534.0,4495025,611680,1113031,298156,51085,3327980,2778156,185225,289420,208101,,324322,515810,95592,1380329,1226001,649251.0,790979,37580,247265,1222635,676132,90256,457931
2021-11-02,442894,240429,545263,3963943,2871038,381839,827849,336984,5093320,332721,267532,8361526,2079342.0,7135448,,1914002.0,4534422,1115121,2454357,532187,72690,3897957,2883037,232129,185476,206404,,446535,658850,100009,1466533,1597060,593392.0,1442843,35160,305485,1414332,891651,68244,746602
2021-11-03,556543,277374,726067,2088993,2334202,225384,1766650,260039,6337433,390404,272315,9520142,2137009.0,13658510,,6076612.0,4420344,961741,3130852,665678,102751,3384838,2530050,257846,159184,261293,,631659,1295861,189237,2623488,1550006,1091675.0,1036270,41122,321908,1330258,2504670,77818,2546360
2021-11-04,514607,343232,907538,3313692,1972173,422179,1405533,894522,18709003,506641,404654,15159427,4232425.0,8824001,,3615028.0,5314507,696696,1509764,507063,173889,4007788,5210652,329815,117013,239320,,557630,700334,113260,1823594,2172732,1358398.0,1185878,50856,285797,1445711,1202769,125602,1124844
2021-11-05,526702,576427,972631,2840841,2279876,276426,1470209,681367,9976490,363290,332123,9489772,3024053.0,9748005,,4622735.0,7496330,1023312,1743706,683173,110842,5574525,3141992,833681,369773,291473,,482804,1021522,221056,1716909,2180452,891036.0,1347564,170370,331493,2478993,1204318,80275,1321455
2021-11-08,394564,260003,556567,1965865,1919857,256294,845001,345625,6533965,276249,260851,5700175,1778045.0,5553701,,3745805.0,3833263,602512,1043732,1959362,84021,2559538,1759762,378638,200803,212732,,416660,412738,153521,2340202,899419,668487.0,991558,63344,230753,1904459,976718,108812,621013
2021-11-09,480685,235918,748669,1894943,3703576,185119,903644,323692,5651943,720754,238350,8588143,2158360.0,6418958,,2978858.0,5434697,878201,2832202,1029253,69912,6912922,2130057,213072,213360,590132,,702386,300332,104703,1767384,1126756,567441.0,954116,34009,156756,1669524,1140770,111927,530416
2021-11-10,1519004,183514,1031407,2092611,3201356,228121,847559,338226,12118088,605539,308010,6919634,2127155.0,7581151,,3654649.0,6618815,511944,1339285,572956,108223,6500098,3088772,237236,148323,294238,,365785,539355,77319,2238715,1354462,631015.0,936384,62643,294255,1662443,915458,104034,647050
2021-11-11,717180,278348,688260,1830414,1991999,377065,993417,243837,9308337,640420,249336,5840942,1705006.0,6594176,,3910680.0,6932953,895850,1283789,475189,80043,3461856,3433829,251122,188330,219997,,664481,464374,72739,2863599,861715,488290.0,2613160,68804,148490,1337704,905464,92149,687955
2021-11-12,757975,311460,618568,1985327,2247535,267883,960929,438076,4524134,509057,334985,4846393,2133503.0,12674711,,2257371.0,6090451,721441,1413662,639453,79798,3243669,2291844,420681,156008,276533,,655798,490263,103261,2529331,2238636,609082.0,1992870,43291,195966,1901429,846357,77571,588603
2021-11-15,354956,323178,476193,1743352,1711118,209445,862865,137120,5364498,412552,231573,6568912,1385979.0,8606709,,1705387.0,6672182,455308,908988,430783,62551,2533031,2203615,283503,154077,126938,,371829,340295,87942,4803222,1323699,539416.0,1347215,46432,232470,2522038,853903,48574,853856
2021-11-16,403686,299766,580782,2274925,1974335,179841,1018397,356427,5731426,534579,225928,6400562,1686910.0,8170208,,1800186.0,7928786,537387,1067840,530267,43442,2529127,2856047,271101,174056,212089,,469733,2302654,107319,3374672,1248941,367182.0,1346353,38401,188259,1543533,811395,83066,554013
2021-11-17,331775,269706,572885,1658952,2509295,242881,822593,284726,4024734,325291,340168,8505961,1755376.0,6598125,,1490470.0,4317829,744587,1958616,471519,61267,3470431,2439189,236742,197487,201595,,499583,1728572,82866,1502079,1393879,1381240.0,1388998,37128,286452,1009037,1034294,55804,721529
2021-11-18,605217,341271,643700,1950914,2286031,259818,1141842,306404,5803307,1531056,266871,7928517,1726801.0,7607565,,1297978.0,3931197,644622,1617456,817799,57506,3496905,3773730,267983,502933,285976,,473715,719185,86613,1932899,1690303,1183381.0,1192685,42038,224193,1657967,1174134,65018,608758
2021-11-19,694501,833875,1532741,4794843,4544149,358170,2007293,364046,13590045,746481,604879,21867321,5044210.0,14198467,,3066443.0,6170163,902465,2463968,819968,87614,5082650,5416901,406726,540943,585845,,968008,744876,123783,2702547,3301394,928575.0,2542424,83757,338910,2380688,2004212,61922,1618140
2021-11-22,469659,422610,673609,2072836,2693431,357035,1208270,367441,5440017,425021,415182,10295063,2649748.0,11644445,,1985053.0,4697950,771337,1522453,595817,66912,3010466,3033320,317936,288455,329333,,581422,565520,89410,2176262,1746585,972735.0,1145768,52972,249096,2940981,1222079,119109,1026153
2021-11-23,688503,424200,621514,3728209,2711486,291045,1204668,488325,6933489,365026,355206,14866248,2819708.0,10850643,,2823394.0,18995559,520931,1724591,586066,51651,5367449,2865450,332981,199758,288910,,604677,540906,110716,2381187,2095330,975332.0,1273420,60594,355183,5423016,1210550,113714,897275
2021-11-24,661656,479307,823477,2891475,3460615,218464,1403839,396746,4129604,441327,390594,16356050,2242931.0,10930448,,1718282.0,12162187,446449,2747256,596198,69119,4364470,3682508,246139,342304,397269,,731325,763857,104348,2135042,1890121,946214.0,1199998,59452,289027,7132454,2046900,97892,879662
2021-11-25,496740,243243,487256,1940143,2009929,337665,803234,229654,3412831,255472,349591,8793212,2319461.0,5537588,,1860895.0,7780276,405195,1284217,259016,45666,1934948,1530625,233446,220366,207104,,545922,358847,75035,6345603,1075091,557312.0,799414,34677,252811,4676477,845089,64101,668838
